Timestamp,surface,Matched_Latitude,Matched_Longitude,Discharge_m3_s,step,valid_time
2015-10-16,0.0,28.625,81.27499999999996,795.3047,,
2015-10-17,0.0,28.625,81.27499999999996,794.47656,,
2015-10-18,0.0,28.625,81.27499999999996,777.1406,,
2015-10-19,0.0,28.625,81.27499999999996,748.59375,,
2015-10-20,0.0,28.625,81.27499999999996,722.83594,,
2015-10-21,0.0,28.625,81.27499999999996,698.8203,,
2015-10-22,0.0,28.625,81.27499999999996,676.15625,,
2015-10-23,0.0,28.625,81.27499999999996,653.75,,
2015-10-24,0.0,28.625,81.27499999999996,630.8047,,
2015-10-25,0.0,28.625,81.27499999999996,609.5156,,
2015-10-26,0.0,28.625,81.27499999999996,589.35156,,
2015-10-27,0.0,28.625,81.27499999999996,571.3125,,
2015-10-28,0.0,28.625,81.27499999999996,555.5469,,
2015-10-29,0.0,28.625,81.27499999999996,540.5078,,
2015-10-30,0.0,28.625,81.27499999999996,530.02344,,
2015-10-31,0.0,28.625,81.27499999999996,537.02344,,
2015-11-01,0.0,28.625,81.27499999999996,538.5625,,
2015-11-02,0.0,28.625,81.27499999999996,525.59375,,
2015-11-03,0.0,28.625,81.27499999999996,512.9531,,
2015-11-04,0.0,28.625,81.27499999999996,501.21875,,
2015-11-05,0.0,28.625,81.27499999999996,489.66406,,
2015-11-06,0.0,28.625,81.27499999999996,479.1797,,
2015-11-07,0.0,28.625,81.27499999999996,472.53125,,
2015-11-08,0.0,28.625,81.27499999999996,468.35938,,
2015-11-09,0.0,28.625,81.27499999999996,458.26562,,
2015-11-10,0.0,28.625,81.27499999999996,446.7578,,
2015-11-11,0.0,28.625,81.27499999999996,436.02344,,
2015-11-12,0.0,28.625,81.27499999999996,426.625,,
2015-11-13,0.0,28.625,81.27499999999996,417.8203,,
2015-11-14,0.0,28.625,81.27499999999996,408.5625,,
2015-11-15,0.0,28.625,81.27499999999996,400.6172,,
2015-11-16,0.0,28.625,81.27499999999996,394.3125,,
2015-11-17,0.0,28.625,81.27499999999996,388.2422,,
2015-11-18,0.0,28.625,81.27499999999996,383.60156,,
2015-11-19,0.0,28.625,81.27499999999996,379.23438,,
2015-11-20,0.0,28.625,81.27499999999996,372.92188,,
2015-11-21,0.0,28.625,81.27499999999996,365.6797,,
2015-11-22,0.0,28.625,81.27499999999996,358.84375,,
2015-11-23,0.0,28.625,81.27499999999996,352.5078,,
2015-11-24,0.0,28.625,81.27499999999996,346.39062,,
2015-11-25,0.0,28.625,81.27499999999996,340.59375,,
2015-11-26,0.0,28.625,81.27499999999996,334.8672,,
2015-11-27,0.0,28.625,81.27499999999996,329.3672,,
2015-11-28,0.0,28.625,81.27499999999996,324.8672,,
2015-11-29,0.0,28.625,81.27499999999996,324.60938,,
2015-11-30,0.0,28.625,81.27499999999996,327.52344,,
2015-12-01,0.0,28.625,81.27499999999996,324.76562,,
2015-12-02,0.0,28.625,81.27499999999996,319.90625,,
2015-12-03,0.0,28.625,81.27499999999996,314.85156,,
2015-12-04,0.0,28.625,81.27499999999996,310.1328,,
2015-12-05,0.0,28.625,81.27499999999996,305.8828,,
2015-12-06,0.0,28.625,81.27499999999996,301.51562,,
2015-12-07,0.0,28.625,81.27499999999996,297.8125,,
2015-12-08,0.0,28.625,81.27499999999996,295.125,,
2015-12-09,0.0,28.625,81.27499999999996,294.77344,,
2015-12-10,0.0,28.625,81.27499999999996,296.85938,,
2015-12-11,0.0,28.625,81.27499999999996,299.28906,,
2015-12-12,0.0,28.625,81.27499999999996,301.08594,,
2015-12-13,0.0,28.625,81.27499999999996,304.46875,,
2015-12-14,0.0,28.625,81.27499999999996,307.90625,,
2015-12-15,0.0,28.625,81.27499999999996,304.42188,,
2015-12-16,0.0,28.625,81.27499999999996,299.39062,,
